Metric,Parameter,ST_Initial,ST_Final,Delta_ST
RVESV,R.SC,0.0107990341765167,0.00932071083936031,-0.00147832333715643
RVESV,C.SAR,0.00863393414710309,0.00446731603643145,-0.00416661811067164
RVESV,E.RV.EB,0.00308429092338751,0.00289898269845893,-0.000185308224928579
RVESV,E.RA.EA,0,0.00216690786966762,0.00216690786966762
RVESV,E.LV.EA,0.00178937523892879,0.00211571214092952,0.000326336902000736
RVESV,R.PAR,0.00113064827138815,0.00195917576579835,0.0008285274944102
RVESV,vsd.Cd,0.00272602709016243,0.0014909969656425,-0.00123503012451993
RVESV,V0.LA,0,0.00129795314093059,0.00129795314093059
RVESV,V0.LV,0.000341074171199225,0.000562923545664085,0.000221849374464859
RVESV,E.LA.EA,0.000386274152351219,0,-0.000386274152351219
RVESV,V0.RA,6.4342964287103e-05,0,-6.4342964287103e-05
RVESV,R.SAR,0,0,0
RVESV,R.PVEN,0,0,0
RVP_max,C.PVEN,0.03971646443853,0.239173347770354,0.199456883331824
RVP_max,R.SVEN,0.151927646942611,0.219302839028381,0.0673751920857708
RVP_max,C.SVEN,0.24054369485135,0.203726363916346,-0.0368173309350044
RVP_max,R.PCOX,0.270376755596312,0.14748114780838,-0.122895607787931
RVP_max,C.PAR,0.0977699983147625,0.0920411281048558,-0.00572887020990666
RVP_max,R.SC,0.072722158589289,0.0640671385917714,-0.0086550199975176
RVP_max,C.SAR,0.0736273816205018,0.0186328669712541,-0.0549945146492477
RVP_max,E.LV.EB,0.0268097032438214,0.013370481362387,-0.0134392218814344
RVP_max,E.LV.EA,0.0115109212280009,0.0114961852452276,-1.47359827732691e-05
RVP_max,E.RV.EA,0.0171167356534696,0.0110511619919113,-0.00606557366155825
RVP_max,E.RV.EB,0.00863539943366901,0.00788621206443801,-0.000749187369230998
RVP_max,R.SAR,0.00132210209466348,0.00352589140661099,0.00220378931194751
RVP_max,V0.LV,0.00393910684044447,0.00343435367584343,-0.000504753164601042
RVP_max,R.PAR,0.00862834748454263,0.00336519221507499,-0.00526315526946764
RVP_max,E.RA.EA,0.0024332277696431,0.00293800635223078,0.00050477858258768
RVP_max,V0.LA,0.000428093054442245,0.00204427610754053,0.00161618305309829
RVP_max,E.LA.EA,0.00161483954471575,0.00136697550020414,-0.000247864044511607
RVP_max,vsd.Cd,0.000832218946296107,0.00120309048745145,0.000370871541155343
RVP_max,V0.RV,0.00212371374469991,0.00109702469062453,-0.00102668905407538
RVP_max,V0.RA,0.00107010104736377,0.00108856254459805,1.84614972342878e-05
RVP_max,R.PVEN,0.0100322295199932,0.000525892418801267,-0.00950633710119193
RVP_mean,C.PVEN,0.0473325274746746,0.242183483084972,0.194850955610298
RVP_mean,R.SVEN,0.140762075441162,0.219691289203913,0.0789292137627512
RVP_mean,C.SVEN,0.228638126617293,0.196545997041184,-0.0320921295761087
RVP_mean,R.PCOX,0.235939127983678,0.188468487239552,-0.0474706407441259
RVP_mean,C.PAR,0.182545175460457,0.0658596481417425,-0.116685527318715
RVP_mean,R.SC,0.0716264298824627,0.0637814867146623,-0.00784494316780045
RVP_mean,E.RV.EB,0.00889419710948426,0.0257182573053041,0.0168240601958198
RVP_mean,C.SAR,0.0728090899419586,0.022048200925783,-0.0507608890161756
RVP_mean,E.LV.EA,0.00718121205895652,0.00960729621429404,0.00242608415533752
RVP_mean,E.LV.EB,0.0133944694343109,0.00658489433179337,-0.00680957510251755
RVP_mean,R.PAR,0.00461006349083177,0.00227272784067046,-0.00233733565016131
RVP_mean,R.SAR,0.00282871280908733,0.00219954047882958,-0.000629172330257744
RVP_mean,V0.LV,0.00040021150485837,0.00190461936672143,0.00150440786186306
RVP_mean,E.RA.EA,0.00208621257934176,0.00188461403951026,-0.000201598539831499
RVP_mean,V0.RV,0.00154460074741515,0.00185689538860572,0.000312294641190575
RVP_mean,E.RV.EA,0.00674129644788195,0.00161812437060157,-0.00512317207728039
RVP_mean,E.LA.EA,0.00160954485782775,0.00150848236293092,-0.000101062494896822
RVP_mean,V0.LA,0.00213676096671609,0.0013478181484537,-0.000788942818262386
RVP_mean,V0.RA,0.00224039357037245,0.000753274353134684,-0.00148711921723776
RVP_mean,vsd.Cd,0,0.00061634527896603,0.00061634527896603
RVP_mean,R.PVEN,0.005907525789017,0,-0.005907525789017
RVP_min,E.RV.EB,0.623675755423465,0.611491119812643,-0.0121846356108225
RVP_min,E.RV.EA,0.19027493992768,0.139807425986234,-0.0504675139414461
RVP_min,C.SVEN,0.0735655968866649,0.0900812169338752,0.0165156200472102
RVP_min,R.SVEN,0.0384873603128758,0.0691731544434564,0.0306857941305806
RVP_min,C.PVEN,0.00754939984428226,0.0570550509881426,0.0495056511438604
RVP_min,R.SC,0.0363769462000482,0.0346572941198433,-0.00171965208020488
RVP_min,R.PCOX,0.00983637817436389,0.0147632279656867,0.00492684979132284
RVP_min,C.PAR,0.0311689526892705,0.00708940364127624,-0.0240795490479943
RVP_min,C.SAR,0.0206842825541158,0.00659169328277988,-0.0140925892713359
RVP_min,V0.RV,0.00229183653962122,0.00481328978406921,0.00252145324444799
RVP_min,E.LV.EB,0,0.00232830784811895,0.00232830784811895
RVP_min,R.SAR,0.0015978547012238,0.00216633924547956,0.000568484544255758
RVP_min,vsd.Cd,0.00229852620247222,0.0018708651614646,-0.000427661041007618
RVP_min,E.LA.EA,0.00100377613572167,0.0018708651614646,0.000867089025742931
RVP_min,E.LV.EA,0.00172643833847769,0.00182030126759512,9.38629291174324e-05
RVP_min,V0.LV,0.00167813617161075,0.000993974674836607,-0.000684161496774142
RVP_min,R.PVEN,0.000652318594177996,0,-0.000652318594177996
RVP_min,E.RA.EA,0.000217273085040707,0,-0.000217273085040707
RVP_min,V0.RA,0.000167573446722021,0,-0.000167573446722021
RVP_min,V0.LA,7.68988260194067e-05,0,-7.68988260194067e-05
RVP_min,R.PAR,0,0,0
SAP_max,R.SC,0.40466887005657,0.346574076806551,-0.058094793250019
SAP_max,C.PVEN,0.0429989125563804,0.202345327981196,0.159346415424816
SAP_max,C.SVEN,0.107012126089171,0.148055582895847,0.0410434568066767
SAP_max,C.SAR,0.148800278054782,0.116993146038849,-0.0318071320159328
SAP_max,E.LV.EB,0.0749110022636141,0.107914023672805,0.0330030214091912
SAP_max,R.SVEN,0.023996638831536,0.0374017869738075,0.0134051481422715
SAP_max,E.LV.EA,0.0284940289061313,0.0299459705313199,0.00145194162518867
SAP_max,R.PVEN,0.027824647681104,0.0243154244563094,-0.00350922322479459
SAP_max,C.PAR,0.104160070404186,0.00275563787921801,-0.101404432524968
SAP_max,vsd.Cd,0.00813935037979086,0.00266475458008645,-0.00547459579970441
SAP_max,E.RV.EA,0.00575103830735073,0.00214393215235843,-0.0036071061549923
SAP_max,V0.RA,0.00198166229489971,0.00146311519414865,-0.000518547100751067
SAP_max,R.SAR,0.00116328459851112,0.00137764942231363,0.000214364823802513
SAP_max,E.RA.EA,0.000719526444730384,0.00119153793437334,0.000472011489642954
SAP_max,R.PCOX,0.0395668640641436,0.000692462994627715,-0.0388744010695159
SAP_max,E.RV.EB,0.00632423946819575,0.000225806571501193,-0.00609843289669455
SAP_max,V0.LV,0.00394135833572266,0,-0.00394135833572266
SAP_max,V0.LA,0.00326833982691182,0,-0.00326833982691182
SAP_max,R.PAR,0.00179102847231883,0,-0.00179102847231883
SAP_max,E.LA.EA,0.00115869241173507,0,-0.00115869241173507
SAP_max,V0.RV,0.000244106626524814,0,-0.000244106626524814
SAP_mean,R.SC,0.509408331874209,0.535621277401617,0.0262129455274079
SAP_mean,C.PVEN,0.0428977803264104,0.183946267109647,0.141048486783236
SAP_mean,C.SVEN,0.0945224755457741,0.119020980341829,0.0244985047960548
SAP_mean,E.LV.EB,0.0758764571294711,0.092579256289707,0.0167027991602359
SAP_mean,E.LV.EA,0.0300066768176876,0.0312686265171137,0.00126194969942615
SAP_mean,R.SVEN,0.0241844403413655,0.0255840099266353,0.00139956958526976
SAP_mean,R.PVEN,0.0274599185854269,0.0198261242763806,-0.00763379430904629
SAP_mean,C.SAR,0.0928611884187581,0.0092045088480236,-0.0836566795707345
SAP_mean,C.PAR,0.0847555408713907,0.00338176367850803,-0.0813737771928827
SAP_mean,R.PCOX,0.0329240270110971,0.00324326434299209,-0.029680762668105
SAP_mean,R.SAR,0.00140121166659568,0.00185079996089836,0.000449588294302688
SAP_mean,V0.LA,0.00578582787275643,0.00137503775251975,-0.00441079012023668
SAP_mean,vsd.Cd,0.00282417056992603,0.00128874219495447,-0.00153542837497155
SAP_mean,E.RV.EA,0.0013406252116487,0.000771328891111882,-0.000569296320536821
SAP_mean,E.RA.EA,0.000648902083406545,0.000753031425017063,0.000104129341610518
SAP_mean,E.LA.EA,0.000807762874032365,0.00069428231401157,-0.000113480560020795
SAP_mean,E.RV.EB,0.00570964148324892,0.000447539938880035,-0.00526210154436889
SAP_mean,V0.RA,0.000585551641725493,0.000384799332802726,-0.000200752308922767
SAP_mean,R.PAR,0.000352292924050835,7.26835264042572e-05,-0.000279609397646578
SAP_mean,V0.LV,0.000765703284955969,0,-0.000765703284955969
SAP_mean,V0.RV,0,0,0
SAP_min,R.SC,0.594287549966301,0.631630598256032,0.0373430482897313
SAP_min,C.PVEN,0.0425527442421331,0.152901368128073,0.11034862388594
SAP_min,C.SVEN,0.0716677568873757,0.0861898025967152,0.0145220457093394
SAP_min,E.LV.EB,0.0745388696204747,0.0791733713900583,0.00463450176958363
SAP_min,E.LV.EA,0.0270333994314738,0.0263830342874678,-0.000650365144006008
SAP_min,R.PVEN,0.0264461122730674,0.016707891256178,-0.00973822101688944
SAP_min,R.SVEN,0.017603187343832,0.0155428314458971,-0.00206035589793489
SAP_min,C.SAR,0.0503133198984998,0.0134820221954427,-0.036831297703057
SAP_min,C.PAR,0.0846021464382171,0.0050279907350492,-0.0795741557031679
SAP_min,R.SAR,0.00170755038984044,0.0025050141625757,0.000797463772735268
SAP_min,R.PCOX,0.0306442236611241,0.00220407942969947,-0.0284401442314247
SAP_min,E.RV.EA,0.00116445014538869,0.00115487186920925,-9.57827617944747e-06
SAP_min,E.RA.EA,0.0018559366684063,0.000934274372886893,-0.000921662295519407
SAP_min,vsd.Cd,0.0032545457862252,0.000894933029544052,-0.00235961275668115
SAP_min,V0.LV,0.00173022305362807,0.000740328443416913,-0.000989894610211157
SAP_min,E.LA.EA,0.00218333845852384,0.000700758701582021,-0.00148257975694182
SAP_min,R.PAR,0.000282546173443666,0.00062739249328786,0.000344846319844195
SAP_min,V0.LA,0.00431249680651482,0.000620334015293761,-0.00369216279122106
SAP_min,V0.RA,0.000325035609501583,0.000551102662517726,0.000226067053016143
SAP_min,E.RV.EB,0.00574861940332599,0.000319946092443848,-0.00542867331088214
SAP_min,V0.RV,0,0.000172548807110847,0.000172548807110847
SVR,R.SC,0.945110753012672,0.938600978963226,-0.00650977404944664
SVR,R.SVEN,0.0124160336016644,0.0340136835288691,0.0215976499272047
SVR,C.PVEN,0.00461391884878714,0.0162032197472348,0.0115893008984477
SVR,E.LV.EB,0.0103351070942547,0.00804427673431862,-0.00229083035993603
SVR,R.SAR,0.00393440029787212,0.00467938082165286,0.000744980523780734
SVR,R.PVEN,0.00469131265562482,0.00380949005132244,-0.000881822604302382
SVR,C.SVEN,0.0100524554819062,0.00340638723488281,-0.0066460682470234
SVR,C.SAR,0.002728847095158,0.000757184518563174,-0.00197166257659483
SVR,V0.RA,0,0.000453057132682247,0.000453057132682247
SVR,E.RA.EA,0.000867638065269015,0.000422346460780747,-0.000445291604488268
SVR,vsd.Cd,0,0.000422346460780747,0.000422346460780747
SVR,C.PAR,0.0186917790957206,0,-0.0186917790957206
SVR,E.RV.EB,0.00312389270150473,0,-0.00312389270150473
SVR,R.PCOX,0.00204998900245011,0,-0.00204998900245011
SVR,E.LV.EA,0.00124655117162485,0,-0.00124655117162485
SVR,E.LA.EA,0.000632173478117833,0,-0.000632173478117833
SVR,R.PAR,0.000382917314998718,0,-0.000382917314998718
SVR,V0.RV,0.000373887817599343,0,-0.000373887817599343
SVR,V0.LV,0.000137255775986639,0,-0.000137255775986639
SVR,E.RV.EA,0,0,0
SVR,V0.LA,0,0,0
